task_family,dataset,agent_model,method,ppo_used,cs,ca,metric,optimizer_name,metaprompt_style,num_fewshot,top_k,top_k_prompts,valset_size,num_iterations,total_iterations,epochs,train_size,batch_size,prompt_per_example,global_step,final_score,rollouts,rollouts_budget,test_size,input_tokens,output_tokens,real_cost_usd,estimated_cost_usd,runtime_mins,seed,project,run_name,run_id
MMLU,HIGH_SCHOOL_CHEMISTRY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,52.21675038337708,600.0,,203.0,361350.0,,,,2.95,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,8osr4k3g
MMLU,HIGH_SCHOOL_CHEMISTRY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,44.82758641242981,960.0,,203.0,604560.0,,,,4.75,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,6w1rrbw7
MMLU,HIGH_SCHOOL_CHEMISTRY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,50.73891878128052,600.0,,203.0,337200.0,,,,5.52,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,1nkwbmd9
MMLU,HIGH_SCHOOL_CHEMISTRY,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,26.60098373889923,,,20.0,,,,,7.48,,mmlu,high_school_chemistrymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,0nwrm2fq
MMLU,HIGH_SCHOOL_COMPUTER_SCIENCE,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,56.99999928474426,,,,,,,,3.98,42.0,mmlu,high_school_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,tw2bef9o
MMLU,HIGH_SCHOOL_COMPUTER_SCIENCE,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,56.99999928474426,,,,,,,,4.05,42.0,mmlu,high_school_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,d23u5fw3
MMLU,HIGH_SCHOOL_COMPUTER_SCIENCE,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,56.99999928474426,,,,,,,,2.75,42.0,mmlu,high_school_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,n8bh9eoo
MMLU,HIGH_SCHOOL_COMPUTER_SCIENCE,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,50.99999904632568,,,20.0,,,,,5.95,,mmlu,high_school_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,v0idcwrz
MMLU,HIGH_SCHOOL_COMPUTER_SCIENCE,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,63.999998569488525,600.0,,100.0,232800.0,,,,5.08,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,fqwzscpw
MMLU,HIGH_SCHOOL_COMPUTER_SCIENCE,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,60.00000238418579,600.0,,100.0,309900.0,,,,5.22,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,m5rzpi29
MMLU,HIGH_SCHOOL_COMPUTER_SCIENCE,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,50.99999904632568,600.0,,100.0,229800.0,,,,2.82,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,yteqgrnm
MMLU,HIGH_SCHOOL_COMPUTER_SCIENCE,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,57.999998331069946,960.0,,100.0,405480.0,,,,4.57,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,rs1qx9t5
MMLU,HIGH_SCHOOL_COMPUTER_SCIENCE,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,60.00000238418579,600.0,,100.0,309900.0,,,,5.17,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,iq3mt02n
MMLU,HIGH_SCHOOL_COMPUTER_SCIENCE,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,28.00000011920929,,,20.0,,,,,4.38,,mmlu,high_school_computer_sciencemeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,3zaznhbi
MMLU,HIGH_SCHOOL_EUROPEAN_HISTORY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,63.63636255264282,,,,,,,,8.08,42.0,mmlu,high_school_european_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,z9ztt3ku
MMLU,HIGH_SCHOOL_EUROPEAN_HISTORY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,63.63636255264282,,,,,,,,8.0,42.0,mmlu,high_school_european_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,265lq5z8
MMLU,HIGH_SCHOOL_EUROPEAN_HISTORY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,64.242422580719,,,,,,,,4.67,42.0,mmlu,high_school_european_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,gv7f159p
MMLU,HIGH_SCHOOL_EUROPEAN_HISTORY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,66.66666865348816,600.0,,165.0,341400.0,,,,8.03,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,ly5lrrrj
MMLU,HIGH_SCHOOL_EUROPEAN_HISTORY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,64.84848260879517,600.0,,165.0,240300.0,,,,8.17,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,xcee3lp2
MMLU,HIGH_SCHOOL_EUROPEAN_HISTORY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,66.66666865348816,600.0,,165.0,249000.0,,,,4.03,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,l4x8a9ly
MMLU,HIGH_SCHOOL_EUROPEAN_HISTORY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,67.27272868156433,960.0,,165.0,484440.0,,,,6.18,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,pp436vyo
MMLU,HIGH_SCHOOL_EUROPEAN_HISTORY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,64.84848260879517,600.0,,165.0,240300.0,,,,8.15,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,zflqsm62
MMLU,HIGH_SCHOOL_EUROPEAN_HISTORY,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,30.30303120613098,,,20.0,,,,,6.6,,mmlu,high_school_european_historymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,0fbr99jk
MMLU,HIGH_SCHOOL_GEOGRAPHY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,64.64646458625793,,,,,,,,4.87,42.0,mmlu,high_school_geographymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,jr14yj8v
MMLU,HIGH_SCHOOL_GEOGRAPHY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,64.64646458625793,,,,,,,,5.02,42.0,mmlu,high_school_geographymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,3iq1lv9y
MMLU,HIGH_SCHOOL_GEOGRAPHY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,66.16161465644836,,,,,,,,3.32,42.0,mmlu,high_school_geographymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,n85dby9z
MMLU,HIGH_SCHOOL_GEOGRAPHY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,71.21211886405945,,,20.0,,,,,7.35,,mmlu,high_school_geographymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ulokorg4
MMLU,HIGH_SCHOOL_GEOGRAPHY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,67.17171669006348,600.0,,198.0,444000.0,,,,4.78,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,obg10eqt
MMLU,HIGH_SCHOOL_GEOGRAPHY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,70.20202279090881,600.0,,198.0,393600.0,,,,4.72,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,fu8oopb0
MMLU,HIGH_SCHOOL_GEOGRAPHY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,67.17171669006348,600.0,,198.0,384750.0,,,,2.87,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,9leqsd0o
MMLU,HIGH_SCHOOL_GEOGRAPHY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,48.48484992980957,960.0,,198.0,609000.0,,,,4.28,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,2xdmudfo
MMLU,HIGH_SCHOOL_GEOGRAPHY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,70.70707082748413,600.0,,198.0,393600.0,,,,4.68,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,hdplp1he
MMLU,HIGH_SCHOOL_GEOGRAPHY,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,24.242424964904774,,,20.0,,,,,7.42,,mmlu,high_school_geographymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,6yvkg01b
MMLU,HIGH_SCHOOL_MACROECONOMICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,55.897438526153564,,,,,,,,7.9,42.0,mmlu,high_school_macroeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,oezrmvwk
MMLU,HIGH_SCHOOL_MACROECONOMICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,55.897438526153564,,,,,,,,8.03,42.0,mmlu,high_school_macroeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,1a52626p
MMLU,HIGH_SCHOOL_MACROECONOMICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,54.35897707939148,,,,,,,,5.02,42.0,mmlu,high_school_macroeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,g99kvafr
MMLU,HIGH_SCHOOL_MACROECONOMICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,56.15384578704834,,,20.0,,,,,10.97,,mmlu,high_school_macroeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,n7ud92fh
MMLU,HIGH_SCHOOL_MACROECONOMICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,54.10256385803223,600.0,,390.0,340200.0,,,,6.03,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,9mnxy9vt
MMLU,HIGH_SCHOOL_MACROECONOMICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,55.384618043899536,600.0,,390.0,341250.0,,,,6.03,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,gowj44hl
MMLU,HIGH_SCHOOL_MACROECONOMICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,58.71794819831848,600.0,,390.0,309750.0,,,,3.3,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,jfk2bc95
MMLU,HIGH_SCHOOL_MACROECONOMICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,53.5897433757782,960.0,,390.0,462240.0,,,,4.98,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,wzu2lfcf
MMLU,HIGH_SCHOOL_MACROECONOMICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,55.384618043899536,600.0,,390.0,341250.0,,,,6.02,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,hzdoupof
MMLU,HIGH_SCHOOL_MACROECONOMICS,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,28.717949986457818,,,20.0,,,,,12.57,,mmlu,high_school_macroeconomicsmeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,tikbkl3m
MMLU,HIGH_SCHOOL_MATHEMATICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,30.7407408952713,,,,,,,,6.48,42.0,mmlu,high_school_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,hnws59g7
MMLU,HIGH_SCHOOL_MATHEMATICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,30.7407408952713,,,,,,,,6.5,42.0,mmlu,high_school_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,t9vff28d
MMLU,HIGH_SCHOOL_MATHEMATICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,30.7407408952713,,,,,,,,4.18,42.0,mmlu,high_school_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,bd4i3pav
MMLU,HIGH_SCHOOL_MATHEMATICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,34.44444537162781,,,20.0,,,,,9.08,,mmlu,high_school_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,738abr4q
MMLU,HIGH_SCHOOL_MATHEMATICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,35.55555641651153,600.0,,270.0,265950.0,,,,5.23,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,pacia9fw
MMLU,HIGH_SCHOOL_MATHEMATICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,32.59259164333343,600.0,,270.0,134700.0,,,,5.37,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,11ir8ywt
MMLU,HIGH_SCHOOL_MATHEMATICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,34.81481373310089,600.0,,270.0,128700.0,,,,2.78,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,djvobl20
MMLU,HIGH_SCHOOL_MATHEMATICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,32.59259164333343,960.0,,270.0,209640.0,,,,4.38,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,04m7hr6i
MMLU,HIGH_SCHOOL_MATHEMATICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,32.59259164333343,600.0,,270.0,134700.0,,,,5.28,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,wd8b38q3
MMLU,HIGH_SCHOOL_MATHEMATICS,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,26.66666805744171,,,20.0,,,,,9.18,,mmlu,high_school_mathematicsmeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,w7286wwd
MMLU,HIGH_SCHOOL_MICROECONOMICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,57.14285969734192,,,,,,,,5.67,42.0,mmlu,high_school_microeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,s55k9pqa
MMLU,HIGH_SCHOOL_MICROECONOMICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,57.14285969734192,,,,,,,,5.95,42.0,mmlu,high_school_microeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,p47kscn7
MMLU,HIGH_SCHOOL_MICROECONOMICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,60.5042040348053,,,,,,,,3.77,42.0,mmlu,high_school_microeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,xoue7p0s
MMLU,HIGH_SCHOOL_MICROECONOMICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,63.86554837226868,,,20.0,,,,,8.33,,mmlu,high_school_microeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,amnlglhy
MMLU,HIGH_SCHOOL_MICROECONOMICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,61.34454011917114,600.0,,238.0,408300.0,,,,5.32,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,2mir5t9s
MMLU,HIGH_SCHOOL_MICROECONOMICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,50.42017102241516,600.0,,238.0,281550.0,,,,5.23,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,1i6r5zhw
MMLU,HIGH_SCHOOL_MICROECONOMICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,68.0672287940979,600.0,,238.0,298200.0,,,,2.88,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,cm0o2dmo
MMLU,HIGH_SCHOOL_MICROECONOMICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,63.44537734985352,960.0,,238.0,542880.0,,,,4.63,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,5ghndbna
MMLU,HIGH_SCHOOL_MICROECONOMICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,50.42017102241516,600.0,,238.0,281550.0,,,,5.23,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,mwxe0xe9
MMLU,HIGH_SCHOOL_MICROECONOMICS,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,25.630253553390496,,,20.0,,,,,8.48,,mmlu,high_school_microeconomicsmeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,l1tcfobc
MMLU,HIGH_SCHOOL_PHYSICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,31.125828623771667,,,,,,,,5.18,42.0,mmlu,high_school_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,qax08j7x
MMLU,HIGH_SCHOOL_PHYSICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,31.125828623771667,,,,,,,,5.13,42.0,mmlu,high_school_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,6ayeiz9a
MMLU,HIGH_SCHOOL_PHYSICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,33.112582564353936,,,,,,,,3.27,42.0,mmlu,high_school_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,lido8glg
MMLU,HIGH_SCHOOL_PHYSICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,29.139071702957143,,,20.0,,,,,7.18,,mmlu,high_school_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,xy552pie
MMLU,HIGH_SCHOOL_PHYSICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,37.08609342575073,600.0,,151.0,350700.0,,,,5.08,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,oixu6l8n
MMLU,HIGH_SCHOOL_PHYSICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,35.76158881187439,600.0,,151.0,380850.0,,,,5.08,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,qu9g23ok
MMLU,HIGH_SCHOOL_PHYSICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,35.09933650493622,600.0,,151.0,318150.0,,,,2.67,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,hg1js7cx
MMLU,HIGH_SCHOOL_PHYSICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,27.15231776237488,960.0,,151.0,446880.0,,,,4.57,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,jyb5otpz
MMLU,HIGH_SCHOOL_PHYSICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,35.76158881187439,600.0,,151.0,380850.0,,,,5.02,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,plzryr1x
MMLU,HIGH_SCHOOL_PHYSICS,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,23.84105920791626,,,20.0,,,,,6.17,,mmlu,high_school_physicsmeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,ii6ce7k0
MMLU,HIGH_SCHOOL_PSYCHOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,72.47706651687622,,,,,,,,10.17,42.0,mmlu,high_school_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,izzyqa9w
MMLU,HIGH_SCHOOL_PSYCHOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,72.47706651687622,,,,,,,,10.37,42.0,mmlu,high_school_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,nkjolpt4
MMLU,HIGH_SCHOOL_PSYCHOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,73.94495606422424,,,,,,,,6.4,42.0,mmlu,high_school_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,9sf06ymq
MMLU,HIGH_SCHOOL_PSYCHOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,72.84403443336487,,,20.0,,,,,13.97,,mmlu,high_school_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ohkyxdk8
MMLU,HIGH_SCHOOL_PSYCHOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,77.24770903587341,600.0,,545.0,278850.0,,,,7.18,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,ugantwyc
