run_id,project,run_name,dataset,seed,runtime_mins,top_k,agent_model,method,final_score,ppo_used,rollouts,rollouts_budget,cs,ca,metric,optimizer_name,optimization_surface,metaprompt_style,num_fewshot,batch_size,prompt_per_example,train_size,epochs,top_k_prompts,valset_size,num_iterations,global_step,total_iterations,test_size,input_tokens,output_tokens,real_cost_usd,estimated_cost_usd
1udx20nl,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,INTERNATIONAL_LAW,42.0,4.65,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),61.98347210884094,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,121.0,552840.0,,,
8fmndmr9,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,JURISPRUDENCE,42.0,4.35,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),53.70370149612427,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,108.0,597240.0,,,
8apg1rni,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,LOGICAL_FALLACIES,42.0,4.58,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),68.09815764427185,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,163.0,520560.0,,,
dwh50px2,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,MACHINE_LEARNING,42.0,4.7,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),39.28571343421936,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,112.0,493200.0,,,
zwtskuw5,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,MANAGEMENT,42.0,4.02,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),67.96116232872009,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,103.0,441600.0,,,
lxbcv9cx,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,MARKETING,42.0,4.47,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),76.06837749481201,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,234.0,489360.0,,,
skpxcua3,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,MEDICAL_GENETICS,42.0,4.28,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),50.0,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,100.0,381960.0,,,
b77v1trh,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,MISCELLANEOUS,42.0,5.43,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),72.66921997070312,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,783.0,167520.0,,,
otmqvmjy,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,MORAL_DISPUTES,42.0,4.93,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),53.75722646713257,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,346.0,451920.0,,,
q1iu7zyc,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,MORAL_SCENARIOS,42.0,6.47,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),25.139665603637688,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,895.0,517920.0,,,
r6posx0g,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,NUTRITION,42.0,4.78,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),58.16993713378906,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,306.0,325440.0,,,
lwn4g2a4,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,PHILOSOPHY,42.0,4.78,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),55.94855546951294,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,311.0,439080.0,,,
uovf4si3,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,PREHISTORY,42.0,5.12,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),60.18518805503845,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,324.0,472200.0,,,
b6r5u812,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,PROFESSIONAL_ACCOUNTING,42.0,5.08,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),45.035460591316216,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,282.0,530880.0,,,
5mlqjfeb,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,PROFESSIONAL_LAW,42.0,12.0,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),38.13559412956238,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,1534.0,587400.0,,,
z0ulo9mz,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,PROFESSIONAL_MEDICINE,42.0,5.78,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),45.95588147640228,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,272.0,543840.0,,,
a046d94p,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,PROFESSIONAL_PSYCHOLOGY,42.0,5.75,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),53.59477400779724,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,612.0,575520.0,,,
dyc8pjw5,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,PUBLIC_RELATIONS,42.0,4.25,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),56.36363625526428,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,110.0,559680.0,,,
m0bihpcb,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,SECURITY_STUDIES,42.0,5.27,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),57.55102038383484,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,245.0,605880.0,,,
msgdq13r,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,SOCIOLOGY,42.0,4.62,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),45.27363181114197,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,201.0,620640.0,,,
hrpvaflk,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,US_FOREIGN_POLICY,42.0,4.3,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),76.99999809265137,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,100.0,458880.0,,,
9vi9sulb,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,VIROLOGY,42.0,4.53,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),46.98795080184936,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,166.0,617280.0,,,
chrsmjg2,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,WORLD_RELIGIONS,42.0,4.4,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),69.00584697723389,True,960.0,,0.05,3.0,,,,,,4.0,4.0,5.0,30.0,,,,59.0,,171.0,377520.0,,,
5ec6v19q,GFB_TC,gemma-1.1-2b-it_TO_gemma-1.1-2b-it_bs16_top5_s42,SST2,42.0,15.87,1.0,google/gemma-1.1-2b-it,StablePrompt-PPO(cs=0.1),86.35321259498596,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,872.0,5742400.0,,,
r6d8qcje,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,SST2,42.0,32.72,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),89.90825414657593,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,872.0,7220800.0,,,
jbugnzc8,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,SST2,42.0,32.2,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),89.90825414657593,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,872.0,7220800.0,,,
giznmfah,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,MRPC,42.0,31.5,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),75.98039507865906,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,408.0,4254400.0,,,
q9bi1p48,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,RTE,42.0,38.28,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),81.22743964195251,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,277.0,8518400.0,,,
3srihmlk,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,MNLI,42.0,95.07,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),66.3983702659607,True,19200.0,,0.1,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9815.0,9339200.0,,,
ow70ta82,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,QNLI,42.0,51.05,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),76.14863514900208,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,5463.0,5489600.0,,,
0ed07hsf,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,SNLI,42.0,89.38,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),66.88681244850159,True,19200.0,,0.1,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9842.0,11433600.0,,,
72a08p1l,GFB_TC,gemma-1.1-2b-it_TO_gemma-1.1-2b-it_bs16_top5_s42,SST2,42.0,15.97,1.0,google/gemma-1.1-2b-it,StablePrompt-PPO(cs=0.1),86.35321259498596,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,872.0,5742400.0,,,
gw4i6d0o,GFB_TC,gemma-1.1-2b-it_TO_gemma-1.1-2b-it_bs16_top5_s42,MRPC,42.0,13.67,1.0,google/gemma-1.1-2b-it,StablePrompt-PPO(cs=0.1),66.91176295280457,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,408.0,5348800.0,,,
wzfz8l78,GFB_TC,gemma-1.1-2b-it_TO_gemma-1.1-2b-it_bs16_top5_s42,RTE,42.0,15.65,1.0,google/gemma-1.1-2b-it,StablePrompt-PPO(cs=0.1),58.483755588531494,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,277.0,6940800.0,,,
h85nn2oe,GFB_TC,gemma-1.1-2b-it_TO_gemma-1.1-2b-it_bs16_top5_s42,MNLI,42.0,50.73,1.0,google/gemma-1.1-2b-it,StablePrompt-PPO(cs=0.1),44.63576078414917,True,19200.0,,0.1,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9815.0,10840000.0,,,
1i7bi1jg,GFB_TC,gemma-1.1-2b-it_TO_gemma-1.1-2b-it_bs16_top5_s42,QNLI,42.0,28.1,1.0,google/gemma-1.1-2b-it,StablePrompt-PPO(cs=0.1),59.60094928741455,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,5463.0,4534400.0,,,
iruld2he,GFB_TC,gemma-1.1-2b-it_TO_gemma-1.1-2b-it_bs16_top5_s42,SNLI,42.0,48.68,1.0,google/gemma-1.1-2b-it,StablePrompt-PPO(cs=0.1),53.69843244552612,True,19200.0,,0.1,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9842.0,8972800.0,,,
6xu5h2xd,GFB_TC,gemma-1.1-2b-it_TO_gemma-1.1-2b-it_bs16_top5_s42,SST2,42.0,15.52,1.0,google/gemma-1.1-2b-it,StablePrompt-PPO(cs=0.1),86.35321259498596,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,872.0,5742400.0,,,
bfo26a2p,GFB_TC,gemma-1.1-2b-it_TO_gemma-1.1-2b-it_bs16_top5_s42,SST2,42.0,15.05,1.0,google/gemma-1.1-2b-it,StablePrompt-PPO(cs=0),86.35321259498596,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,872.0,5742400.0,,,
8cp0i36r,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,SST2,42.0,31.83,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),92.77523159980774,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,872.0,7220800.0,,,
yfxn6rcx,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,SST2,42.0,31.75,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),92.77523159980774,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,872.0,7220800.0,,,
cu3s286o,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,MRPC,42.0,31.1,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),75.98039507865906,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,408.0,4254400.0,,,
06jr9z5i,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,RTE,42.0,37.88,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),81.22743964195251,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,277.0,8518400.0,,,
jsopwo9k,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,MNLI,42.0,92.13,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),63.87162208557129,True,19200.0,,0.0,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9815.0,9339200.0,,,
n72iimyi,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,QNLI,42.0,51.8,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),77.41168141365051,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,5463.0,5489600.0,,,
wjq0ywiq,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,SNLI,42.0,85.93,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),71.44889235496521,True,19200.0,,0.0,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9842.0,11433600.0,,,
92emydsq,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,SST2,3.0,31.9,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),92.77523159980774,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,872.0,8121600.0,,,
0rp5kbqm,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,MRPC,3.0,31.03,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),73.77451062202454,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,408.0,6560000.0,,,
khg3bqk8,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,RTE,3.0,37.17,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),82.6714813709259,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,277.0,6748800.0,,,
pmniwyrq,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,MNLI,3.0,91.73,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),67.0300543308258,True,19200.0,,0.0,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9815.0,12190400.0,,,
oo5rdcty,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,QNLI,3.0,56.98,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),79.29708957672119,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,5463.0,6772800.0,,,
uwujmxiz,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,SNLI,3.0,91.62,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),74.0195095539093,True,19200.0,,0.0,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9842.0,10820800.0,,,
gb5a03z7,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s666,SST2,666.0,30.58,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),87.9587173461914,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,872.0,7054400.0,,,
lu7cmpoj,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s666,MRPC,666.0,31.22,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),72.54902124404907,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,408.0,5331200.0,,,
jl4j4rxk,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s666,RTE,666.0,36.3,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),80.86642622947693,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,277.0,6208000.0,,,
o1f96h39,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s666,MNLI,666.0,98.93,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),61.19205355644226,True,19200.0,,0.0,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9815.0,10288000.0,,,
6p2l2nxh,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s666,QNLI,666.0,54.78,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),79.99267578125,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,5463.0,6206400.0,,,
xy9dlzm1,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s666,SNLI,666.0,93.32,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),73.12538027763367,True,19200.0,,0.0,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9842.0,12305600.0,,,
ik1s0zys,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s666_cs0.1_bs16_top5,SST2,666.0,31.03,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),87.9587173461914,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,872.0,7054400.0,,,
5r8t3kpx,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s666_cs0.1_bs16_top5,MRPC,666.0,31.35,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),73.03921580314636,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,408.0,5331200.0,,,
igkngxjy,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s666_cs0.1_bs16_top5,RTE,666.0,36.7,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),80.86642622947693,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,277.0,6208000.0,,,
3hip65ye,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s666_cs0.1_bs16_top5,MNLI,666.0,98.73,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),66.89760684967041,True,19200.0,,0.1,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9815.0,10288000.0,,,
v6c2ly9b,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s666_cs0.1_bs16_top5,QNLI,666.0,54.63,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),79.99267578125,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,5463.0,6206400.0,,,
6nhg85b5,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s666_cs0.1_bs16_top5,SNLI,666.0,93.0,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),73.12538027763367,True,19200.0,,0.1,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9842.0,12305600.0,,,
8a1j1qz9,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0.1_bs16_top5,SST2,3.0,18.83,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),90.71100950241087,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,872.0,7427200.0,,,
phr2rzfe,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0.1_bs16_top5,MRPC,3.0,16.7,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),66.91176295280457,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,408.0,5712000.0,,,
vii6hjkr,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0.1_bs16_top5,RTE,3.0,19.68,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),81.58844709396362,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,277.0,7648000.0,,,
bs06xgun,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0.1_bs16_top5,MNLI,3.0,46.57,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),68.36474537849426,True,19200.0,,0.1,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9815.0,12712000.0,,,
qyq4nfrs,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0.1_bs16_top5,QNLI,3.0,27.17,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),78.52827906608582,True,12800.0,,0.1,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,5463.0,5713600.0,,,
urvwfep8,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0.1_bs16_top5,SNLI,3.0,44.3,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),71.58098220825195,True,19200.0,,0.1,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9842.0,10481600.0,,,
x8vi5opn,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0_bs16_top5,SST2,3.0,18.18,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),90.71100950241087,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,872.0,7427200.0,,,
xm5i8qzk,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0_bs16_top5,MRPC,3.0,16.9,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),66.91176295280457,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,408.0,5712000.0,,,
g5vrsu5y,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0_bs16_top5,RTE,3.0,19.52,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),81.58844709396362,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,277.0,7648000.0,,,
gvkvzlr6,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0_bs16_top5,MNLI,3.0,46.72,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),68.36474537849426,True,19200.0,,0.0,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9815.0,12712000.0,,,
u35qx1lw,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0_bs16_top5,QNLI,3.0,27.28,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),78.52827906608582,True,12800.0,,0.0,10.0,,,,,,16.0,4.0,32.0,100.0,,,,199.0,,5463.0,5713600.0,,,
vwn055o6,GFB_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0_bs16_top5,SNLI,3.0,44.5,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),71.58098220825195,True,19200.0,,0.0,10.0,,,,,,16.0,4.0,48.0,100.0,,,,299.0,,9842.0,10481600.0,,,
sn20iwpk,snli_tc_GFB,snli_google/gemma-1.1-2b-it/google/gemma-1.1-2b-it,SNLI,42.0,0.7,1.0,google/gemma-1.1-2b-it,AlgPrompt,,False,,,0.1,10.0,,,,,,16.0,4.0,,3.0,,,,,,20.0,,,,
1vtyacb4,snli_tc_GFB,snli_google/gemma-1.1-2b-it/google/gemma-1.1-2b-it,SNLI,42.0,40.75,1.0,google/gemma-1.1-2b-it,StablePrompt-PPO(cs=0.1),45.68177163600921,True,1216.0,,0.1,10.0,,,,,,16.0,4.0,,6.0,,,,,,20.0,1741514.6666666667,,,
2iul4f4u,qnli_tc_GFB,qnli_google/gemma-1.1-2b-it/google/gemma-1.1-2b-it,QNLI,42.0,0.25,1.0,google/gemma-1.1-2b-it,AlgPrompt,,False,,,0.1,10.0,,,,,,16.0,4.0,,3.0,,,,,,20.0,,,,
32y4je7g,qnli_tc_GFB,qnli_google/gemma-1.1-2b-it/google/gemma-1.1-2b-it,QNLI,42.0,24.6,1.0,google/gemma-1.1-2b-it,StablePrompt-PPO(cs=0.1),58.50265622138977,True,832.0,,0.1,10.0,,,,,,16.0,4.0,,6.0,,,,,,20.0,1577992.0,,,
l8e23eia,mnli_tc_GFB,mnli_google/gemma-1.1-2b-it/google/gemma-1.1-2b-it,MNLI,42.0,0.38,1.0,google/gemma-1.1-2b-it,AlgPrompt,,False,,,0.1,10.0,,,,,,16.0,4.0,,3.0,,,,,,20.0,,,,
